GROUP_NAME,N,AVG_PROB,POSITIVE_SHARE
Richport Technical College,1156,0.19569274432301326,0.188486
Western Iowa Tech Community College,2905,0.1957274005527265,0.184129
Kalamazoo College,12740,0.22304371994936806,0.213648
Cadd Centre Training Services Private Limited,1267,0.07862070359246541,0.069011
American Commercial College,1390,0.16632938689707544,0.158053
Mercy College of Ohio,1555,0.39423588800955145,0.385230
Victory Outreach Bible College,570,0.3575736201917896,0.343203
Rand School of Public Policy,564,0.32855817479870686,0.317610
"Aviation Institute of Maintenance-Teterboro-Teterboro, Nj",624,0.09217953344049198,0.079016
University of Mobile,3576,0.2671416409844985,0.256441
Texas A&M University-College Station,188318,0.21404624816462475,0.203896
Fashion Careers College,2467,0.20014705470325958,0.189430
North American Learning Institute,544,0.29400573541303554,0.277519
Blackburn College,1867,0.20665625465627213,0.196414
Institute of Real Estate Management (IREM),1398,0.1990967402157213,0.186845
Academy of Acadiana,2546,0.2529062173595658,0.244961
Brooks Institute,4770,0.15848576277083476,0.148123
Snead State Community College,1949,0.19170567544178516,0.181711
University of Minnesota-Morris,4454,0.26925871099099125,0.258761
Utah Valley University,47431,0.24930928584553086,0.238319
Allan Hancock College,5860,0.26114546817628365,0.251953
State of Vermont,724,0.24923423188631902,0.240328
Iap Career College,2660,0.3829679965761353,0.368525
Pensacola Christian College,6534,0.251826188500029,0.240309
Feac Institute,871,0.1448036089478515,0.127641
University of St. Augustine For Health Sciences,5209,0.5113950226150391,0.500301
Mcneese State University,11016,0.2078851575153213,0.197098
State University of New York at Oswego,3639,0.2480515472300145,0.237381
J F Ingram State Technical College,1928,0.15392182294142925,0.141895
Northern Kentucky University,29706,0.2359754634643977,0.226501
Southeastern Technical College,690,0.21733989096245873,0.204324
Japan Center For Michigan Universities,1441,0.20715689406357432,0.196749
Thomas Aquinas College,857,0.219535862313052,0.210479
Service Quality Institute,1041,0.1634583466150201,0.154213
Amherst College,8780,0.30215600186269587,0.289887
American Institute of Banking (AIB),6562,0.17661088169385156,0.166524
High-Tech Institute-Atlanta,7621,0.1566270641622991,0.147202
Durham Technical Community College,7985,0.24406443109621345,0.233887
Eden Theological Seminary,560,0.4448134655188866,0.429333
The Ccim Institute,679,0.2143311079222508,0.206943
Gemological Institute of America-Carlsbad,895,0.1536305418455534,0.144828
Five Towns College,2140,0.1760421353733259,0.167199
Permaculture Institute,1034,0.49567554929751595,0.482156
Icpr Junior College,3586,0.10888719395932837,0.101861
National Institute of Standards and Technology,784,0.1620844414119659,0.149142
Avtech Institute of Technology,3013,0.10349709759049502,0.094598
Rose Training Institute,567,0.22044659553629958,0.208775
Premier Academy of Cosmetology,862,0.22312187133093847,0.211823
Fashion Image Institute,5297,0.17116161822432752,0.160148
Pennsylvania Gunsmith School,717,0.18771745738643505,0.181710
University of Arkansas Hope-Texarkana,557,0.2597799432136789,0.249304
Grant Cardone Sales Training University,1044,0.24535677209679613,0.233278
Pace University,60734,0.19532436825539864,0.184942
Florida State College at Jacksonville,28691,0.22007229591017705,0.209889
Benefits Management Group Inc (BMGI),973,0.17386391750746436,0.158076
Takoda Institute,714,0.24225182051986155,0.235018
Nyc Data Science Academy,2575,0.20011548840878332,0.190396
City Colleges of Chicago-Harold Washington College,9145,0.2510991738369163,0.241445
Engaged Mindfulness Institute,666,0.6478706093660517,0.629389
Sandler Sales Institute,3286,0.20292215053854146,0.190286
Salt Lake Institute of Genealogy,513,0.22013715415531673,0.214756
Coleman University,4626,0.13866093500904395,0.128840
Boca Beauty Academy,1063,0.2531149562922782,0.244348
Chattahoochee Technical College,9767,0.1890233868008541,0.181104
Applied Tech,912,0.20708891010413916,0.197252
University of California-Irvine,101672,0.24285823142046634,0.232716
Edgecombe Community College,1608,0.21990213342452336,0.211000
Global College of Natural Medicine,755,0.5284604825862237,0.510081
Washington State College of Ohio,3059,0.23009394155067633,0.219491
Donaldson Career Center,564,0.23642017880954252,0.227205
Philander Smith College,1677,0.28849750044034406,0.276309
Hope College,10531,0.30370460208135525,0.293668
Minnesota West Community and Technical College,1491,0.20259902274539018,0.191260
Lyon College,2765,0.22282016018343262,0.212522
Crafton Hills College,6917,0.24683287448593075,0.236525
South Tech Academy,3801,0.21945555755171897,0.209631
Forensic Science Academy,600,0.2723612322728887,0.250685
Purdue University-Indianapolis,541,0.21127449415448885,0.199067
Draughon Business College,1437,0.1476813633828171,0.142857
Integrative Psychiatry Institute,598,0.6796867023586564,0.650636
Virginia Western Community College,5271,0.20663799785279455,0.197429
Minnesota State Colleges and Universities System Office,5305,0.2210553687753431,0.208661
Williamson College of The Trades,605,0.12612271145079434,0.120510
Rock Valley College,8861,0.21484175759407828,0.205146
Baptiste Power Yoga Institute,655,0.49183109428591854,0.472603
Mbti Business Training Institute,1115,0.2809365604669263,0.265015
The Andrews School,5762,0.24890893664649213,0.238581
Tennessee College of Applied Technology Nashville,1634,0.18154907760223357,0.172397
Beaufort County Community College,1079,0.24157995469541688,0.232489
Mount Holyoke College,11404,0.35755217407024575,0.345241
Chicago Portfolio School,2240,0.155018764731613,0.143978
East Texas A&M University,2137,0.25432170784329494,0.243945
St. Augustine College,4556,0.2310246884275413,0.218095
Divers Institute of Technology,874,0.14589626410224288,0.131226
University of Pittsburgh-Titusville,566,0.22549256228148232,0.208861
Carnegie Institute,684,0.23847697980464447,0.231436
Total Technical Institute,1991,0.10179882974410732,0.095130
Business Institute,7112,0.176136359295079,0.164258
Fort Lewis College,9397,0.25828687787130833,0.246585
Blackstone Career Institute,711,0.24245475903556082,0.229563
Ancilla College,599,0.25857325523163105,0.249354
Warren County Community College,2294,0.233093726942053,0.223864
Forsyth Technical Community College,9273,0.22581866556246627,0.216676
California University of Science and Medicine,1211,0.20749439717822674,0.199580
Good Samaritan College of Nursing and Health Science,1893,0.24788588772925454,0.238806
Roanoke College,6861,0.24731069196922656,0.237073
Cottey College,1711,0.28727401281726656,0.275737
Cornell College,8176,0.24046146627321136,0.227048
Treehouse,3343,0.21971651540848625,0.207487
Alamance Community College,8724,0.16234517328819908,0.153973
State of Washington,630,0.2403585224027748,0.223011
Computer Systems Institute,2176,0.1705330799629099,0.162100
University of Michigan-Ann Arbor,59830,0.2327810652996072,0.221566
Technology Center Inc,1184,0.11517295011058835,0.108619
The Art Institute of Pittsburgh-Online Division,3501,0.17170501228317359,0.162698
Pennsylvania State University-Penn State Harrisburg,3393,0.2242685058012941,0.213562
University of New Mexico-Los Alamos Campus,800,0.1890674029859632,0.174586
Seattle Pacific University,15590,0.3341092000309763,0.322325
Riverside College of Health Careers,710,0.2672983883481768,0.258918
Olivet College,2006,0.25210290600462104,0.244243
Cedars Sinai Medical Center,903,0.42083707596040487,0.407306
Sw Graduate School of Banking,1421,0.20810682674435602,0.198657
Texas Christian University,33528,0.24574500507459798,0.235712
University of Oklahoma-Health Sciences Center,4340,0.42722464976752617,0.416556
George C Wallace Community College-Dothan,1233,0.2188843519064596,0.213018
Camden County Technical School,1884,0.18263169238944307,0.173363
Haverford College,6595,0.2821329217233493,0.270506
Humphreys University-Stockton and Modesto Campuses,1056,0.2573843903031429,0.247409
Kean University,30262,0.2480683391542417,0.239038
Elon University,21361,0.24450825140621682,0.234433
Modern Welding School,606,0.11628242607514097,0.105997
Spencer College,1287,0.24272402059460838,0.232913
Dillard University,4220,0.33795075036801514,0.325698
Bluegrass Community and Technical College,4508,0.2307492108147729,0.222318
Elizabeth City State University,3363,0.27715966664490593,0.268741
University of Wisconsin-Baraboo/Sauk County,707,0.2147346643504289,0.205640
Nova Southeastern University,55104,0.3341447816597523,0.323125
Newbridge College-Monterey Park,1025,0.24448572667693447,0.229643
Academy of Culinary Education,639,0.19956902389824724,0.190244
The Seattle School of Theology&Psychology,9196,0.22973019545513818,0.218395
University of Massachusetts,16346,0.20606871453196599,0.194410
Portland State University,66705,0.2909494082640459,0.278560
Industrial College of The Armed Forces,1153,0.17007366213796046,0.151011
Long Beach City College,17223,0.22809324303058506,0.217934
The University of Findlay,9265,0.2758544597054284,0.264546
Lincoln College of Technology-Denver,1031,0.1131121640493585,0.104478
"Devry University-Illinois-Naperville, Il",833,0.14982325813127517,0.139352
Institute For Veterans and Military Families (IVMF),3467,0.33248200536212363,0.317622
International School of Veterinary Postgraduate Studies,2018,0.31398410239596297,0.303446
Southwestern Oklahoma State University,7337,0.24192597114678455,0.231884
Connors State College,1825,0.22226605404665362,0.211375
Anoka-Ramsey Community College,9925,0.24184040830564377,0.232481
Ohio University,85431,0.25708278962815884,0.246533
California Institute of The Arts,8703,0.1995902362302961,0.188692
Argosy University-Washington D.c.,640,0.4364322298938645,0.420455
Performance Training,3440,0.27612698807169284,0.260826
San Bernardino Valley College,5858,0.25760384097421263,0.246920
Utica University,11213,0.23821247598290082,0.227756
Kent State University at Kent,77637,0.23912112655636628,0.228551
Burlington College,2256,0.23764941807805018,0.226097
Sunbridge College,2321,0.21669498457984304,0.205464
Asa Institute of Business and Computer Technology,911,0.17373115098486522,0.165700
East Arkansas Community College,532,0.26053484761658624,0.253030
Zane State College,1588,0.19853023094201033,0.190836
Squadron Officer School,1779,0.20762882970684382,0.192854
Dakota Wesleyan University,1359,0.2951205404931438,0.286624
Adjutant General School,904,0.25920046249115397,0.239815
William D. Ford Career Technical Center,1125,0.21049787538293027,0.201821
Eastern Florida State College,13359,0.2154011686869868,0.205309
Photography Institute,1006,0.20166706979436758,0.192090
Florida College,3507,0.2399953124023967,0.227986
Albany Medical College,1914,0.3945281480227613,0.383641
Wayne State University,77332,0.25218076594143846,0.241953
Auburn University at Montgomery,8886,0.22565860474591784,0.215948
Homespection Training Institute,585,0.16824568043939161,0.163982
Pennsylvania Institute of Technology,1626,0.14289898350024913,0.135797
Texas State University,88066,0.2418268360606196,0.232064
Lead Academy,1475,0.29006721037973343,0.277130
Stewart School,3127,0.20276016751931528,0.192448
Sofia University,6383,0.25164252081594024,0.241379
The Chicago School of Professional Psychology at Chicago,9486,0.5041033745771353,0.486955
George T Baker Aviation Technical College,1038,0.1296113963705479,0.118780
Navy Senior Enlisted Academy,1058,0.25138564440774996,0.234677
Newfield Network,1326,0.36548469034787556,0.342593
Duke University,88083,0.2882409412167911,0.276873
American Academy of Professional Coders (AAPC),7358,0.22219105467112568,0.210900
Bene's Career Academy,1259,0.23439876246024036,0.226117
Business Careers Institute,584,0.19379577007865648,0.188822
Arizona State University Campus Immersion,5057,0.34216396304983315,0.330385
University of North Carolina School of The Arts,9183,0.2719344512795949,0.260045
Barry University,21104,0.3216835484755712,0.310478
The International Culinary Center,5821,0.2017031455962069,0.189548
Sturgis Charter Public School,2500,0.2870311495078382,0.279279
The New School Center For Media,831,0.20119759540735827,0.192308
School of Paralegal Studies,574,0.19228425733442714,0.176912
State Technical College of Missouri,2382,0.18380705295182267,0.170073
Mississippi Valley State University,2531,0.2734814528059205,0.263405
Azusa Pacific University,21504,0.40651258395780027,0.394878
Vallejo Nursing School,521,0.25028844064472844,0.243433
Washburn University,12250,0.25479169139054575,0.244126
Challenger Institute of Technology,838,0.1328575229118163,0.124872
School of Practical Accounting,707,0.13869859302138507,0.127784
"Oakland Community College-Bloomfield Hills, Mi",1307,0.21287331858276412,0.200980
Intercultural Communication Institute,1369,0.3874519945729954,0.370617
Lee Institute,1106,0.2418563318749235,0.226107
St. Thomas University,11048,0.2674712560391273,0.255375
Okanagan College,1280,0.23815441600615034,0.224066
Itt Business Institute,716,0.1602550404185973,0.146002
Phillips Graduate Institute,1121,0.5409462343583207,0.523212
St Lawrence University,12509,0.24154184765777648,0.231113
Heritage University,1486,0.40853954082703064,0.398616
Lamar State College-Port Arthur,1441,0.22526700893616722,0.217226
Information Computer Systems Institute,1394,0.13005754054851146,0.116899
